,id,type,date,text,named_entities
287,new_york_herald_12148-bd6t539579_article_205,article,1920-02-26,"The Joinb Distribution Committee
of the American Funds- for Jewish
War Sufferers, représentiug the American Jewisn Relicf. Committee, the Central Relief Committec and the People's Relief Committee, of which Dr.
Julius Goldmau is tife Eurcpean director-geueral, has given §100,000 to
fight the typlius epidemic in Poland.
This moncy. was Festerday placed in
the“ hands of. Colonel Harry L. Gilchrist, head of the American Typhus
Relief Expedition, who has sent the
following telegram to the. M’nister of
Public Healthat Warsau:The Joint
Distribution Committec, throngl Dr.
Julius Göldman, its European directorgeneral, agrees this day to place to my
credit 8100.000 to be used indiscriminately for delousing and disinfection
purpéses in general field work for combating typhus in Poland. 1 have promised that the, entire sum shall be
used solely for. this purpose, and none
for salaries or overhend charges.:
Dr. Julius Goldman, who intends to
visit Poland carly nest week to confer with his regional director, Dr:
Boris D. Bogen, said to a Hrnarn
correspondent:We have spent more
than 812,000,000 in Poland during
the four Fears ending July 1, 1919.
Wo have spent millions since and
intend to spent millions more. But
what is the use of feeding and
clothing a man if he is going to die
the next dav? This is the problem
that now besets us, and we are ready
to do our urmost to heip Coionel Gilchrist in his splendid efforts to wipe
out typhus in Poland.","[('The Joinb Distribution Committee', 'ORG'), ('American', 'NORP'), ('Jewish', 'NORP'), ('the American Jewisn Relicf.', 'ORG'), ('the Central Relief Committec', 'ORG'), (""the People's Relief Committee"", 'ORG'), ('Julius Goldmau', 'ORG'), ('Eurcpean', 'NORP'), ('100,000', 'CARDINAL'), ('Poland', 'GPE'), ('Festerday', 'PERSON'), ('Harry L. Gilchrist', 'PERSON'), ('American', 'NORP'), ('Julius Göldman', 'PERSON'), ('European', 'NORP'), ('this day', 'DATE'), ('8100.000', 'CARDINAL'), ('Poland', 'GPE'), ('1', 'CARDINAL'), ('Julius Goldman', 'PERSON'), ('Poland', 'GPE'), ('carly nest week', 'DATE'), ('Dr', 'PERSON'), ('Boris D. Bogen', 'PERSON'), ('Hrnarn', 'ORG'), ('more\nthan 812,000,000', 'CARDINAL'), ('Poland', 'GPE'), ('four', 'CARDINAL'), ('millions', 'CARDINAL'), ('millions', 'CARDINAL'), ('Coionel Gilchrist', 'ORG'), ('Poland', 'GPE')]"
288,new_york_herald_12148-bd6t53177x_article_49,article,1918-07-07,"of Gavin, and the sponsors were the
Hon. Mrs. Spender-Clay, Colonel Lord
Francis Scott and Lord Somers.
The engagement is anneunced between
Lieutenant H. A. Neville Smith.
D.C.L.I., youngest son of Sir George
and Lady Smith, of Treliske, Truro, and
Esther, eldest daughter.of Mr. and Urs.
Gerald Bradshaw, of Packwood Haugh,
Warwickshire
The Archbishop of Canterbury is ill
with infinenza
The Bishop of Lichfield has undergöne an operation for appendicitis, and
his condition is satisfactory.
Lucy Conntess of Egmont is making a
goöd recovery from her attack of influenza
Sir Edwin. Cornwall, M.P., Controller
of the Hausehold and Chairman of the
National Health Insurance Commission,
is serjousir indisposed
Major-General Sir Tom Percy Woodhouse, atter ihree years and five mouths
service in France, has been made Inspector of Hospitals, Southern Command.","[('Gavin', 'PERSON'), ('Hon', 'ORG'), ('Spender-Clay', 'PERSON'), ('Francis Scott', 'PERSON'), ('Somers', 'PERSON'), ('D.C.L.I.', 'GPE'), ('George', 'PERSON'), ('Lady Smith', 'PERSON'), ('Treliske', 'ORG'), ('Truro', 'ORG'), ('Esther', 'PERSON'), ('Urs', 'GPE'), ('Gerald Bradshaw', 'PERSON'), ('Packwood Haugh', 'PERSON'), ('Canterbury', 'GPE'), ('Lichfield', 'GPE'), ('Lucy Conntess of Egmont', 'ORG'), ('Edwin', 'PERSON'), ('Cornwall', 'GPE'), ('M.P.', 'ORG'), ('Controller', 'PERSON'), ('Hausehold', 'PERSON'), ('the\nNational Health Insurance Commission', 'ORG'), ('Major-General', 'ORG'), ('Tom Percy Woodhouse', 'PERSON'), ('years', 'DATE'), ('five', 'CARDINAL'), ('France', 'GPE'), ('Inspector of Hospitals', 'ORG'), ('Southern Command', 'ORG')]"
289,new_york_herald_12148-bd6t53294s_article_84,article,1918-11-01,"Nr. Forrest Day is among the arrivals aß the
Hôtel des Anglais et Ruhl, Nice.
(SPECIAL TELEGRAM TO THE HERALD.)
Losport, Thursday.—News has been
received that Brevet Lieut.-Colonel Sir
Walter Balfour Barttelot, D.S.O., third
barenet, of Stopham, Sussex, was killed
last Wedncsday, at Teheran. Sir Walter
was thirty-eight years of age.
A Knighthood has been conferred on
Major-General Edward Northey, C.B.,
an appointment to he Governor and
Commander-in-Chief of the East Africa
Protectorate and High Comissioner for
the Zanzibar Protectorate
The. Earl and Countess of Orford' are
both ill with influenza.
Lieut.-Colonel Robert Lowe Sherbrooke, D.S.O., Sherwood Foresters, and
Miss Eileen Cecil McLaren, daughter of
Mr. and Mrs. McLaren, were married
yesterday at St. James' Church, Piccadilly.","[('Forrest Day', 'PERSON'), ('Hôtel des Anglais et', 'ORG'), ('Nice', 'GPE'), ('HERALD', 'ORG'), ('Losport', 'PERSON'), ('Thursday.—News', 'ORG'), ('Brevet', 'PERSON'), ('Walter Balfour Barttelot', 'PERSON'), ('D.S.O.', 'ORG'), ('third', 'ORDINAL'), ('Stopham, Sussex', 'ORG'), ('last Wedncsday', 'DATE'), ('Teheran', 'GPE'), ('Walter', 'PERSON'), ('thirty-eight years of age', 'DATE'), ('Knighthood', 'PERSON'), ('Edward Northey', 'PERSON'), ('C.B.', 'GPE'), ('East Africa', 'GPE'), ('Comissioner', 'PERSON'), ('Earl', 'PERSON'), ('Countess', 'PERSON'), ('Orford', 'ORG'), ('Robert Lowe Sherbrooke', 'PERSON'), ('D.S.O.', 'ORG'), ('Sherwood Foresters', 'ORG'), ('Eileen Cecil McLaren', 'PERSON'), ('McLaren', 'PERSON'), ('yesterday', 'DATE'), (""St. James' Church"", 'ORG')]"
290,new_york_herald_12148-bd6t53294s_article_185,article,1918-11-01,"Serioug steps are büw about to be
taken hy che: Parisauthorities to cops
with the insidious malädy sometimes
deseribed by irresponsible.persons as
Vgrippe,? influenza or. Spanish flu,
butz which in innumerahle cases develops
all the symptoms and results of bronchepneumenia, congestich of the lungs and
other diseases on whose orthodox medical classificatien no doubt-whatever
can be cast.
Tü had been intimated in scmé quarters yesterday chat. the epidemie is already distinctly on the decline in the
city of Paris, ir not throughout France,
but the suggestion is not borne out by
figures which theTempst' publishes
and emphasizes, When it is remembered. that therscientific and medical
staffefthe Temps'' incliides#some of
thesgreatest, authoritieg am. Europe, 1#
willbe understood thatthe.“Temps“.“
analysis of thesitnation should, be ac.
cepted, even by those professionallydisposed to be sensorious ornewspaper
reports.
TheTemps“ mentions that the
deaths in Paris-from#the vague disease
and-its complications during the fortythird statisticalweek of the year werc
the higliest since the ontbreak of the
epidemic. The death-räts rose on October 27, October. 28 and October 29, and
on the last-mentioned date 230 deaths
wére“ recorded 5 
The. 2.566, deaths of the forty-third
statistical week ingluded. 1,263. attribüted to.“grippe.# Thess are täbulated
as follons:","[('Vgrippe', 'PERSON'), ('influenza', 'PERSON'), ('Spanish', 'NORP'), ('yesterday', 'DATE'), ('Paris', 'GPE'), ('France', 'GPE'), ('theTempst', 'ORG'), ('Temps', 'ORG'), ('authoritieg am', 'ORG'), ('Europe', 'LOC'), ('1#', 'CARDINAL'), ('TheTemps', 'ORG'), ('Paris', 'GPE'), ('the year', 'DATE'), ('October 27, October', 'DATE'), ('28', 'CARDINAL'), ('October 29', 'DATE'), ('230', 'CARDINAL'), ('5', 'CARDINAL'), ('2.566', 'CARDINAL'), ('forty-third', 'CARDINAL'), ('1,263', 'CARDINAL')]"
291,new_york_herald_12148-bd6t53294s_article_187,article,1918-11-01,"Femalés.
10
36
98
493.
122
els
53
446
817
From this.tahle it is clear that adults
between 20. and. 50 Fears ofage, are
most.liable to theifatal formslof the idisease, and that, pröportionately, vomen
päy the highest death tribute.
Provincial Measures.
While many provincial eities have
taken active measures against the epidémig there has been considerable
lazity in the capital. At Montceau-lesMines the mayor has had all the churches, theatres and einema halls closed
and has installed“aspecial influenza
hospitäl butside the industriäl district.
At Le Creusot the necessity of supplying milk for the,sufferers has ied to 116
suppressiön of milk cards for healthy
children over 18 months öf äge.
The Temps'’ ürges that thé nümerous precautionary measüres“ adopted in
the provinces should be at least extended'to Paris and that something shauld
be. done tosdiminish ithe preisht'chägs
regarding the diffdulty'of.obtafnipgiihé
genediesPreseribedbyphesictaus, milk
andneärigall#thb. requisites Toß in55
lids in-Paris.","[('10', 'CARDINAL'), ('36', 'CARDINAL'), ('98', 'CARDINAL'), ('493', 'CARDINAL'), ('122', 'CARDINAL'), ('53', 'CARDINAL'), ('446', 'CARDINAL'), ('817', 'CARDINAL'), ('between 20', 'CARDINAL'), ('50', 'CARDINAL'), ('Montceau-lesMines', 'ORG'), ('Le Creusot', 'FAC'), ('116', 'CARDINAL'), ('over 18 months', 'DATE'), ('Paris', 'GPE'), (""preisht'chägs"", 'ORDINAL'), ('Toß in55', 'PERSON'), ('Paris', 'GPE')]"
292,new_york_herald_12148-bd6t53294s_article_189,article,1918-11-01,"SPECIAL TELEGRAM. 10 THE HERALD.)
Losnos Thürsday.—A cablegram from
New. Vorksays thata glançe at the
American bewspapers, shows- bow' severe
che- influenza epidemic has beén on che
other side of the Atlantic. Up to October.6 New England, Pennsylvania, Delaware, Chio and -Illinois were the regions. chiefly affected, thonghthe effects
of the disease, were shown.as far west as
Omahsand asfanrsouthdas Fort Bliss,
Texas. -Schools, #theatres and saldons
have been clösed, and püblic gatherings
of all kinds prohibited.
This dction follewed tlie advice of
Surgeon - General Blue, of the Püblic
Health Service in Washington. Dr. Blue
said that in his opinion the only way te
meet the epidemic was for the authorities in infected localities to closeall
public gatherings and assembly-places.
In New. Vork bours of business. and
recreation have heen set by Dr. Royal
Copeland, the Health Commissionsr.
These are designed to avoid overcrowd.
ing. They show that in America tho
health authorities are very vigilant and
rendy to proceed to measures of- the
most drastic kind if need be.
Tha question of avaceine has engaged attention, and Dr. Doty, former
health officer-of  the port, is reportedin
the New. YorkTimes'“ as saying!—
From various sections of the country reports are made that a vaccine has
been discovered for the prevention of infiuenza. Until the value of such an agent
has been fullg determined by careful and
Oxhaustive investigatiön, which will not
be completed during the present epidemic, it would, for various reasons,
seem unwise and improper to reccmmend it for general use.?
Dr. Doty also insists on the sanitary
aspect of the question, and declares
that:—Duringan official visit#to Russig some years ago I found inthe overcronding, poverty, and dirt a very satisfactory explanationwhy the epidemic of
influenza in certain sections of that
country involved over 75 per cent. of
the population. Therefore,  the importance of good, sanitary-conditions as-preventive measures is evident.?","[('10', 'CARDINAL'), ('HERALD', 'ORG'), ('Losnos', 'ORG'), ('American', 'NORP'), ('Atlantic', 'LOC'), ('New England', 'LOC'), ('Pennsylvania', 'GPE'), ('Delaware', 'GPE'), ('Chio', 'GPE'), ('Omahsand', 'GPE'), ('Fort Bliss', 'PERSON'), ('Texas', 'GPE'), ('Surgeon - General Blue', 'ORG'), ('the Püblic\nHealth Service', 'ORG'), ('Washington', 'GPE'), ('Blue', 'PERSON'), ('New', 'GPE'), ('Royal\nCopeland', 'PERSON'), ('the Health Commissionsr', 'ORG'), ('America', 'GPE'), ('Doty', 'PERSON'), ('Doty', 'PERSON'), ('that:—Duringan', 'PERSON'), ('some years ago', 'DATE')]"
293,new_york_herald_12148-bd6t514210_article_45,article,1919-03-01,"(SPEOTAL TELEGRAM 70 TIIE BERALD.)
Lowpos, Friday.—The Daily Express'' understands that detectives of
the Criminal Inrestigation Department
uro scarching for armed desperadoes
#ho nightly hold up pedestrians in secluded parts of London.
Many such startling episodes have reCentiy been brougkt to che notice of the
Metropolitan Folice, who view this neu
epidemic of crime with alarm.
The miscreants in some casosappcar
1o, be masked and carry small lanterns.
They bring their intended rictims to a
sudden standstill by a dramatie command. It secms, from information supplied by those who have been thus terrified, that the assailants are in possession of automatie revolvers of a light
pattern whiell are easily concealed.
The criminals are not all of a class
familiar to Scoiland Tard. Quite a number are stated to be masqucrading in
khaki, aml in this way disarm suspicion.
These highwaymen, in addition to
challenging home-returning workers, deflantly enter private residences soinetimes occupied by lonely women or 8.
small family and demand valuables at
the point of the revolver.","[('SPEOTAL', 'ORG'), ('70', 'CARDINAL'), ('Lowpos', 'ORG'), (""Friday.—The Daily Express''"", 'ORG'), ('the Criminal Inrestigation Department', 'ORG'), ('ho', 'PERSON'), ('London', 'GPE'), ('the\nMetropolitan Folice', 'ORG'), ('neu', 'ORG'), ('1o', 'CARDINAL'), ('Scoiland Tard', 'ORG'), ('8', 'CARDINAL')]"
294,new_york_herald_12148-bd6t514210_article_90,article,1919-03-01,"Lafayette and 39 rue St. Augustin.
(FROM THIE HERALD'S CORRESPONDENT.)
Losnor, Friday.—Freda Lady Ritchie, widow of Sir Richmond Ritchie and
daughter of William Makepeace Thackcray, died at the Porch, Freshwater, on
Wednesday.
Death of Lord Colchester.
Lord Colchester died at Brighton on
Weduesdag of heart failure, after a
short illness. Reginald Charles Edward
Aboot, third Baron. Colchester, in the
Pecrage of the United Kingdom, was the
son of Charles, the second Baron, and
tho Hon. Susan Law, daughter of the
frst Lord Ellenborough. He was born
on February 13, 1842.
Theodosia Countess of Cottenham.
Theodosia Countess of Cottenham,
died yesterday from the after effects of
influenza: She was ther only daughter
of Sir Robert Charles Dallas, the second
Baronet, and married the third Earl of
Cottenham. in 1870.","[('39', 'CARDINAL'), ('rue St. Augustin', 'FAC'), (""THIE HERALD'S"", 'ORG'), ('CORRESPONDENT', 'ORG'), ('Losnor', 'PERSON'), ('Lady Ritchie', 'PERSON'), ('Richmond Ritchie', 'PERSON'), ('William Makepeace Thackcray', 'PERSON'), ('the Porch, Freshwater', 'FAC'), ('Wednesday', 'DATE'), ('Death of Lord Colchester', 'WORK_OF_ART'), ('Colchester', 'PERSON'), ('Brighton', 'GPE'), ('Weduesdag', 'PERSON'), ('Reginald Charles Edward\nAboot', 'PERSON'), ('third', 'ORDINAL'), ('the United Kingdom', 'GPE'), ('Charles', 'GPE'), ('second', 'ORDINAL'), ('Baron', 'PERSON'), ('Hon', 'PRODUCT'), ('Susan Law', 'PERSON'), ('February 13, 1842', 'DATE'), ('Theodosia', 'GPE'), ('Cottenham', 'GPE'), ('Theodosia', 'GPE'), ('Cottenham', 'GPE'), ('yesterday', 'DATE'), ('Robert Charles', 'PERSON'), ('Dallas', 'GPE'), ('second', 'ORDINAL'), ('Baronet', 'ORG'), ('third', 'ORDINAL'), ('Cottenham', 'PERSON'), ('1870', 'DATE')]"
295,new_york_herald_12148-bd6t533304_article_212,article,1918-12-07,"1,522 Garland street, Flint,
Michigan, Oetober 31, 1918.
Tö rur Entrox or rus HEnarp:—
I understand that you publish letters
for the soldiers in your little publication,
and would be pleased if you would insert
the enclosed letter address to Robert C.
Bennett.
My reasons for asking this request is
that on account of a wound he received
July 31, and his removal to a Paris hospital, and then to his present address,
his mail has nct-followed him, and he has
noß received a single piece of mail from
July 15—Oct. 5, when he wrote me last,
and I would like to get some word to 3
very homesick boy.
GroncE H. BEn#rr.
U.S. Base Hospital 8.
A.P.O. 701. 7A.
Guard duty. Savenay, Francs.
Dear. Robert—Received your letter
of October 5 yesterday and will iry to
get word to von throngh this little
paper. Wrote you a letter by usual
route this morning. Alletment coming
all O.K. Have been sick with Spänish
influenza but am better now. and taking
care of Par and Edwin whohave it.
Rec'd letters fröm Roy and mother during week and from Mäbel two weeks
ago. Everyone reported well. Uncle
Will. Crosse has pneumonie and Uncle
Chas. Bixler Las infinenza, Have not
heard from Andrews sincs. we got back
from New Tork. Glad von are. feeling
well and hope to see you back in the
old U.S.A., but lick hell out of-Kaiser
Bill first.
With love and best wishes from
Tour brother
Gro. H. Br##rr.","[('1,522', 'CARDINAL'), ('Garland', 'GPE'), ('Flint', 'GPE'), ('Michigan', 'GPE'), ('Oetober 31, 1918', 'DATE'), ('Robert C.\nBennett', 'PERSON'), ('July 31', 'DATE'), ('Paris', 'GPE'), ('July 15', 'DATE'), ('Oct. 5', 'DATE'), ('3', 'CARDINAL'), ('GroncE H. BEn#rr', 'PERSON'), ('U.S. Base Hospital', 'FAC'), ('A.P.O. 701', 'ORG'), ('Savenay, Francs', 'ORG'), ('Robert—Received', 'PERSON'), ('October 5', 'DATE'), ('yesterday', 'DATE'), ('this morning', 'TIME'), ('O.K.', 'NORP'), ('Spänish', 'NORP'), ('Par', 'ORG'), ('Edwin', 'PERSON'), ('Roy', 'PERSON'), ('week', 'DATE'), ('Mäbel', 'PERSON'), ('two weeks\nago', 'DATE'), ('Crosse', 'PERSON'), ('Uncle', 'PERSON'), ('Chas', 'PERSON'), ('Bixler Las', 'PERSON'), ('Andrews', 'GPE'), ('New Tork', 'LOC'), ('Glad von are', 'PERSON'), ('U.S.A.', 'GPE'), ('lick hell', 'PERSON'), ('first', 'ORDINAL'), ('Tour', 'ORG')]"
296,new_york_herald_12148-bd6t531787_article_116,article,1918-07-08,"The influenza epidemic which is sweeping over Western Europe shows no sign
of abatement. A large number of cases
are repurted in Paris and the neighborhood, many of them mild, but others
serious. In outlying districts, notably
Versailles, the public services are suffering consillerably owing to the ravages
of the malady
London is in the throes of the internationalflu.' The call-sheet of the
London Ambulance Service on Saturday
showed that during che preceding fortyeight hours thie ambulances dealt with
thirty-two cases of sudden attacks in
the streets. Forty-nine members of the
London Fire Brigade are on the sick
list.
There were long influenza queues outside the doctors' surgeries in the St.
Pancras district on Saturday.
Princess Patricia of Connaught is
among the latest victims of the disease.
More than 20,000 children. in and
ground Edinburgh- are affected and
most of the schools are closed. It was decided on Saturday to close the schools at
Neweastle-on-Tyné, where it is estimated that up to the present between
seven and eight thousand people have
been attacked by influenza. The schools
of Hull, Barrow and South Durham
also have been closed.","[('Western Europe', 'LOC'), ('Paris', 'GPE'), ('Versailles', 'PRODUCT'), ('London', 'GPE'), ('London Ambulance Service', 'ORG'), ('Saturday', 'DATE'), ('hours', 'TIME'), ('thirty-two', 'CARDINAL'), ('Forty-nine', 'CARDINAL'), ('London Fire Brigade', 'ORG'), ('Saturday', 'DATE'), ('Patricia of Connaught', 'PERSON'), ('More than 20,000', 'CARDINAL'), ('Saturday', 'DATE'), ('Neweastle', 'PERSON'), ('seven and eight thousand', 'CARDINAL'), ('Hull', 'PERSON'), ('Barrow', 'GPE'), ('South Durham', 'GPE')]"
297,new_york_herald_12148-bd6t531787_article_115,article,1918-07-08,"Influenza was suggested at Westminster juquests on Saturday as the probable cause of the suicides during temporary- insanity of Lieutenant Alfred E.
B. Sutton, 24, King's Liverpool Regiment, attached to R.A.F., a patient at
Millbank Hospital, and Corporal. Arthur
Harry Jones, 23, Grenadier Guards,
Chelsen Barracks, both of whom shot
themselves.
Deaths are reported from Switzerland,
where the disease is rampant.
Medical authorities counsel people to
avoid getting cold as being the best
means of guarding against the malady.","[('Influenza', 'PERSON'), ('Saturday', 'DATE'), ('Alfred E.\nB. Sutton', 'PERSON'), ('24', 'DATE'), (""King's Liverpool Regiment"", 'ORG'), ('R.A.F.', 'ORG'), ('Millbank Hospital', 'FAC'), ('Corporal', 'ORG'), ('Arthur\n', 'PERSON'), ('Harry Jones', 'PERSON'), ('23', 'DATE'), ('Grenadier Guards', 'ORG'), ('Chelsen Barracks', 'ORG'), ('Switzerland', 'GPE')]"
298,new_york_herald_12148-bd6t539504_article_203,article,1920-02-19,"Whether the prevailing epidemic of
robberies, whether of war stocks, automobiles, amethyst rings, etc., is a form
of war psychosis or is merely due to
increased audacity on the part of
chieves,is a guestion for criminologists. Indeed, many people question
vhether there is änd, increase in the
celative numberof. thefts. But that
they do occur is mänifest, as the latest
instance of a notable“robbery shows.
At the last performance at the Paris
Opéra, a dressmaker of the rue Tronchet was present. Wheu about to
lcave she discovered that someone,
during tbe performance, had entered
the loge she was occupying and had
cut the stitches of her fur mautle and
stolen the sable collar worch 15,000fr.","[('Paris', 'GPE'), ('Opéra', 'ORG'), ('Tronchet', 'ORG')]"
299,new_york_herald_12148-bd6t51508v_article_204,article,1919-05-28,"With#the purpose of devising a plan
to combat the epidemic of typhus which
hasreached serious proportions in Söuthern and Hastern Europe, the Supreme
Economie Council has appointed a committee of. Britich, French and Italian
representatives to confer withi represcnt¬","[('Söuthern', 'NORP'), ('Hastern Europe', 'LOC'), ('the Supreme\nEconomie Council', 'ORG'), ('French', 'NORP'), ('Italian', 'NORP')]"
300,new_york_herald_12148-bd6t51508v_article_206,article,1919-05-28,"———
tatives of the League of Red Cross Societies to prepare a definite scheme for
submission, to the respective Governments. The Director General of the
League has been in conference with the
Supreme Economic Council regarding
che'situätion and the necessity for immediate äction on a large scale.
Although the League of Red Cross
Societies was officially organized only
chree weeks ago by representatives of
the Red Cross Sccieties, of England;
France, Italy, Japan and the United
States, it has had under consideration,
methöds of dealing with the présent typhüs epidemic as approved by leading
scientific experts who met at Cannes in
Apriliat the invitation of the founders
ofi the League.
Suffering Beyond Comparison
Reports from Poland and, from other
parts of Eastern and Southern Europe
picturé the. suffering there as beyond
comparison. Tliousands are dying for
Jack of medical.caré and there is a.seriwus scarcity of.all medical necessaries.
The menäce to the rest of#the world is
fully appreciated by the Süpreme: Economie Council, which has received reports from various sources regarding
thefrapid spread of typhus and the necessity for taking immediate action.
Added to#the menace of typhüs is the
danger of an epidemic of cholera in
Europe and the Red-Cross League will
be consülted in regard to this féature
pf its programme.","[('the League of Red Cross Societies', 'ORG'), ('Governments', 'GPE'), ('the\nSupreme Economic Council', 'ORG'), ('the League of Red Cross', 'ORG'), ('weeks ago', 'DATE'), ('the Red Cross Sccieties', 'ORG'), ('England', 'GPE'), ('France', 'GPE'), ('Italy', 'GPE'), ('Japan', 'GPE'), ('the United\nStates', 'GPE'), ('Apriliat', 'ORG'), ('Suffering Beyond Comparison\nReports', 'PERSON'), ('Poland', 'GPE'), ('Eastern', 'ORG'), ('Southern Europe', 'LOC'), ('Jack', 'PERSON'), ('Economie Council', 'ORG'), ('Europe', 'LOC'), ('the Red-Cross League', 'ORG')]"
301,new_york_herald_12148-bd6t51508v_article_205,article,1919-05-28,"Sir. David Henderson, dircctor-generalof the League, said to-dayfthe
Red Cross League is charged with. the
serious responsibility ofprotecting#the
public health-in this crisis, the people öf
she. varioüs nations must-realize that
Che fight is their own and that the
League is acting as their instrument.
The Leaguewill be put to tlie severest
test at the very beginning of its existenée. We believe that with the aid of
che Governments and with the aid of
wroluntary national societies supported
by the people, weican control and limit
che spread of the epidemic.
Situation Serious.
The situation in Eastern and Southern Europe is too serious to be coped
with by any single Governmenti or by
any yoluntary society. The Red Cross
Leagne affords a medium through which
the governments and the. voluntary societies can co-operate, and hy means of
which efforts may be co-ordinated! The
League hasat its disposal the assistance
of the mmost expert: medical advisers,
Erained by practical experience in combating täphus. It has ready the help of
the trained persönnel of the British Red
Cross and the American Red Cross, both
of which societies have already units in
the field, and it can call foraid upon
the other Red Cross. Societies, members
of the. League. Ié will be able to utilize.
under expert direction, certain medical
and other supplies now in Europe, of the
Allied Governmeuts and the-hational
voluntary societies
The League is prepared to undertake
the strategical direction of the campaign It the Leagus is requested to
undertake this work. b###the respective
Governments, it will offer the opportunity to the people to show, throughr their
national Red Cross Societies, their pracZical interest in the common welfare.
The future, will depend upon the response made to that appeal. The League
has no thought of over-riding national
societies; on the contrary, it secks t0
co-operate with them andto develop and
stimulate them.","[('David Henderson', 'PERSON'), ('Red Cross League', 'ORG'), ('Leaguewill', 'PERSON'), ('Eastern', 'ORG'), ('Southern Europe', 'LOC'), ('Governmenti', 'PERSON'), ('The Red Cross', 'ORG'), ('Leagne', 'ORG'), ('Erained', 'ORG'), ('British', 'NORP'), ('Red\nCross', 'ORG'), ('the American Red Cross', 'ORG'), ('Red Cross', 'ORG'), ('Europe', 'LOC'), ('Allied Governmeuts', 'WORK_OF_ART'), ('Leagus', 'ORG'), ('Governments', 'ORG'), ('Red Cross Societies', 'ORG')]"
302,new_york_herald_12148-bd6t528360_article_181,article,1919-07-13,"Four thousand one hundred
thirty deaths from influenza hate
curred in Australia, 2,896 heine
ported from Syduey. Tie epidem
now decreasing in rirulence.
NEW PUBLICATTONS.
WASHINC
0
(Société Anonyme
BOOKSELLERS
& STATIONERS
Pa
Av., de POpéra,
of Paris has
vill be para
Starting froi
formed of 25
lurge söt piece
mneire in exte
atedl by 800 Sc
bamle will 20
ie benleral
bonlerurd Sa","[('Four thousand one hundred', 'CARDINAL'), ('Australia', 'GPE'), ('2,896 heine', 'QUANTITY'), ('Syduey', 'PERSON'), ('WASHINC', 'ORG'), ('0', 'CARDINAL'), ('Société Anonyme', 'ORG'), ('BOOKSELLERS\n& STATIONERS', 'ORG'), ('de POpéra', 'PERSON'), ('Paris', 'GPE'), ('25', 'CARDINAL'), ('20', 'CARDINAL'), ('Sa', 'PERSON')]"
